age,workclass,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
0, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,32, United-States,0
0, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,50, United-States,0
0, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,38, United-States,0
1, State-gov, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
0, Private, Some-college, Separated, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
1, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States,1
0, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,0
0, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
0, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Germany,0
0, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, Iran,1
1, Private, Some-college, Separated, Sales, Unmarried, White, Female,0,1,33, United-States,0
1, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
0, ?, Some-college, Married-civ-spouse, ?, Husband, White, Male,0,1,40, United-States,0
0, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,0
0, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,70, United-States,0
0, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
0, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,36, United-States,0
0, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,1,0,60, United-States,0
0, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
0, State-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States,1
0, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States,1
0, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States,0
1, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States,0
1, Private, Assoc-voc, Widowed, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, ?, HS-grad, Separated, ?, Unmarried, Black, Female,0,0,25, United-States,0
1, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
0, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Vietnam,0
0, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,30, ?,0
1, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Iran,1
0, Private, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Female,0,1,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Sales, Other-relative, Black, Female,0,0,37, United-States,0
0, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
1, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States,1
0, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, Germany,0
0, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
1, Private, Bachelors, Separated, Prof-specialty, Own-child, Other, Female,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States,0
1, Private, HS-grad, Separated, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States,0
0, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,1
0, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
1, ?, HS-grad, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States,0
1, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States,0
0, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States,0
0, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,1,0,32, United-States,1
1, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
0, Private, Bachelors, Separated, Prof-specialty, Not-in-family, Black, Female,1,0,60, United-States,1
0, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,99, United-States,1
0, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,0
0, ?, Some-college, Separated, ?, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,1
1, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
0, Private, Some-college, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,22, United-States,0
0, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,1,0,40, United-States,1
0, Private, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,48, United-States,0
1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States,0
1, Private, Preschool, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, China,0
0, Private, Bachelors, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,40, United-States,0
1, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,0
0, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, United-States,0
1, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, Bachelors, Married-spouse-absent, Tech-support, Unmarried, Black, Female,0,0,40, United-States,0
0, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Yugoslavia,1
0, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, ?,0
0, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Unmarried, White, Male,0,0,50, United-States,0
1, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,16, United-States,0
0, Private, 7th-8th, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,0
0, Federal-gov, Assoc-voc, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,1
1, Private, 9th, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,37, United-States,0
0, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States,0
0, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,1,0,50, United-States,0
1, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
0, Self-emp-not-inc, HS-grad, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,65, United-States,0
0, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,0
0, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1,48, United-States,1
0, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, United-States,0
0, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
0, Private, Prof-school, Never-married, Sales, Not-in-family, White, Female,1,0,50, United-States,1
1, Private, HS-grad, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,20, United-States,0
1, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States,0
0, Self-emp-inc, 12th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,10, United-States,0
0, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
1, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,99, United-States,0
0, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,1,0,40, United-States,1
0, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,16, United-States,0
1, Self-emp-not-inc, Prof-school, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States,0
0, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
1, Self-emp-not-inc, 10th, Divorced, Other-service, Not-in-family, Black, Female,0,0,10, United-States,0
1, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,0
1, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
0, Local-gov, Prof-school, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States,1
0, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
0, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Taiwan,0
0, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1,40, United-States,1
0, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Female,0,0,25, Puerto-Rico,0
0, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States,0
0, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,20, Mexico,0
0, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Separated, Other-service, Not-in-family, Black, Male,0,0,40, United-States,0
0, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, United-States,0
0, Self-emp-not-inc, Assoc-voc, Never-married, Other-service, Unmarried, White, Female,0,0,38, United-States,0
0, Private, Masters, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, ?,0
0, Federal-gov, 11th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,4, United-States,0
0, Local-gov, Some-college, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
0, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1,20, United-States,0
0, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States,0
1, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,36, United-States,0
0, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,46, United-States,0
0, Private, 7th-8th, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico,0
0, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,1,40, United-States,0
0, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,55, United-States,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
0, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,0
1, Private, HS-grad, Separated, Prof-specialty, Other-relative, Black, Female,1,0,38, United-States,1
0, Private, 10th, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,40, Mexico,0
1, Private, Some-college, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States,1
1, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,1,0,35, United-States,0
0, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,0
0, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States,0
0, ?, HS-grad, Widowed, ?, Not-in-family, White, Female,0,0,22, United-States,1
0, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States,0
1, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
0, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States,0
0, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States,0
0, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,34, United-States,0
0, Local-gov, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,0
1, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States,0
1, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States,0
0, Private, Assoc-acdm, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,20, Jamaica,0
0, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, United-States,0
0, Private, 10th, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,0
1, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
1, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1,40, United-States,0
0, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
0, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
0, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States,0
1, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
0, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
0, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
1, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
0, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,12, United-States,0
0, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States,0
1, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
1, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1,50, United-States,1
0, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
